experiment_id,timestamp,seed,path_length,num_searchers,time_budget,sample_ratio,heterogeneous_terrain,key_position,success,key_found_by,total_time_used,sampling_time,execution_time,time_remaining,cells_searched,coverage_rate,time_efficiency,search_efficiency,selected_strategy,selection_confidence
mas_full_study_0253,2026-01-28T10:10:39.726817,1002,50,3,30.0,0.25,True,45,True,2,12.389418992409169,7.5,22.5,17.61058100759083,15,0.3,0.5870193669196944,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0254,2026-01-28T10:10:39.727809,1003,50,3,30.0,0.25,True,9,True,0,18.182316773256144,7.5,22.5,11.817683226743856,19,0.38,0.3939227742247952,0.8444444444444444,greedy_nearest,1.0
mas_full_study_0255,2026-01-28T10:10:39.728819,1004,50,3,30.0,0.25,True,35,True,1,29.899728636908936,7.5,22.5,0.1002713630910641,38,0.76,0.0033423787697021367,1.6888888888888889,greedy_nearest,1.0
mas_full_study_0256,2026-01-28T10:10:39.729813,1005,50,3,30.0,0.25,True,7,True,0,16.863874072214877,7.5,22.5,13.136125927785123,16,0.32,0.4378708642595041,0.7111111111111111,greedy_nearest,1.0
mas_full_study_0257,2026-01-28T10:10:39.730819,1006,50,3,30.0,0.25,True,34,True,2,20.254996788461792,7.5,22.5,9.745003211538208,48,0.96,0.32483344038460693,2.1333333333333333,greedy_nearest,1.0
mas_full_study_0258,2026-01-28T10:10:39.731782,1007,50,3,30.0,0.25,True,14,True,2,16.229498061806236,7.5,22.5,13.770501938193764,27,0.54,0.4590167312731255,1.2,greedy_nearest,1.0
mas_full_study_0259,2026-01-28T10:10:39.732800,1008,50,3,30.0,0.25,True,28,True,1,17.497696745035245,7.5,22.5,12.502303254964755,38,0.76,0.4167434418321585,1.6888888888888889,greedy_nearest,1.0
mas_full_study_0260,2026-01-28T10:10:39.734349,1009,50,3,30.0,0.25,True,11,True,0,17.28169737557575,7.5,22.5,12.71830262442425,22,0.44,0.42394342081414166,0.9777777777777777,greedy_nearest,1.0
mas_full_study_0261,2026-01-28T10:10:39.735398,1010,50,3,30.0,0.25,True,25,True,1,16.741818892386934,7.5,22.5,13.258181107613066,29,0.58,0.44193937025376884,1.288888888888889,greedy_nearest,1.0
mas_full_study_0262,2026-01-28T10:10:39.735947,1011,50,3,30.0,0.25,True,11,True,0,16.99494485995182,7.5,22.5,13.005055140048182,34,0.68,0.4335018380016061,1.511111111111111,greedy_nearest,1.0
mas_full_study_0263,2026-01-28T10:10:39.737307,1012,50,3,30.0,0.25,True,49,True,2,9.094714358493865,7.5,22.5,20.905285641506133,3,0.06,0.6968428547168711,0.13333333333333333,greedy_nearest,1.0
mas_full_study_0264,2026-01-28T10:10:39.738361,1013,50,3,30.0,0.25,True,40,True,2,14.553245806838168,7.5,22.5,15.446754193161832,30,0.6,0.5148918064387277,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0265,2026-01-28T10:10:39.739308,1014,50,3,30.0,0.25,True,22,True,1,13.656448604974912,7.5,22.5,16.343551395025088,20,0.4,0.5447850465008363,0.8888888888888888,greedy_nearest,1.0
mas_full_study_0266,2026-01-28T10:10:39.739308,1015,50,3,30.0,0.25,True,17,True,1,9.665776807115936,7.5,22.5,20.334223192884064,5,0.1,0.6778074397628021,0.2222222222222222,greedy_nearest,1.0
mas_full_study_0267,2026-01-28T10:10:39.740318,1016,50,3,30.0,0.25,True,10,True,2,17.571853992872555,7.5,22.5,12.428146007127445,21,0.42,0.41427153357091484,0.9333333333333333,greedy_nearest,1.0
mas_full_study_0268,2026-01-28T10:10:39.741338,1017,50,3,30.0,0.25,True,42,True,2,7.76075033952665,7.5,22.5,22.239249660473348,6,0.12,0.7413083220157782,0.26666666666666666,greedy_nearest,1.0
mas_full_study_0269,2026-01-28T10:10:39.742345,1018,50,3,30.0,0.25,True,35,True,0,27.19949334713707,7.5,22.5,2.8005066528629285,37,0.74,0.09335022176209762,1.6444444444444444,greedy_nearest,1.0
mas_full_study_0270,2026-01-28T10:10:39.743311,1019,50,3,30.0,0.25,True,35,True,2,20.88144444404858,7.5,22.5,9.11855555595142,36,0.72,0.30395185186504736,1.6,greedy_nearest,1.0
mas_full_study_0271,2026-01-28T10:10:39.744349,1020,50,3,30.0,0.25,True,41,False,,30.423218907664314,7.5,22.5,0.0,41,0.82,0.0,1.8222222222222222,greedy_nearest,1.0
mas_full_study_0272,2026-01-28T10:10:39.745412,1021,50,3,30.0,0.25,True,0,False,,30.02633136165269,7.5,22.5,0.0,40,0.8,0.0,1.7777777777777777,greedy_nearest,1.0
mas_full_study_0273,2026-01-28T10:10:39.747125,1022,50,3,30.0,0.25,True,28,False,,30.134788552527286,7.5,22.5,0.0,45,0.9,0.0,2.0,greedy_nearest,1.0
mas_full_study_0274,2026-01-28T10:10:39.748149,1023,50,3,30.0,0.25,True,13,True,0,18.40809407650854,7.5,22.5,11.59190592349146,40,0.8,0.386396864116382,1.7777777777777777,greedy_nearest,1.0
mas_full_study_0275,2026-01-28T10:10:39.749174,1024,50,3,30.0,0.25,True,35,True,0,29.86298081013352,7.5,22.5,0.13701918986647854,37,0.74,0.004567306328882618,1.6444444444444444,greedy_nearest,1.0
mas_full_study_0276,2026-01-28T10:10:39.750262,1025,50,3,30.0,0.25,True,47,True,2,10.183510965038602,7.5,22.5,19.8164890349614,9,0.18,0.6605496344987133,0.4,greedy_nearest,1.0
mas_full_study_0277,2026-01-28T10:10:39.751195,1026,50,3,30.0,0.25,True,28,True,1,16.99077649723568,7.5,22.5,13.009223502764321,29,0.58,0.43364078342547735,1.288888888888889,greedy_nearest,1.0
mas_full_study_0278,2026-01-28T10:10:39.752211,1027,50,3,30.0,0.25,True,39,True,2,17.9849948498159,7.5,22.5,12.015005150184098,33,0.66,0.4005001716728033,1.4666666666666666,greedy_nearest,1.0
mas_full_study_0279,2026-01-28T10:10:39.753135,1028,50,3,30.0,0.25,True,38,False,,30.038488517629972,7.5,22.5,0.0,42,0.84,0.0,1.8666666666666667,greedy_nearest,1.0
mas_full_study_0280,2026-01-28T10:10:39.754731,1029,50,3,30.0,0.25,True,13,True,0,17.217976388366843,7.5,22.5,12.782023611633157,25,0.5,0.4260674537211052,1.1111111111111112,greedy_nearest,1.0
mas_full_study_0281,2026-01-28T10:10:39.755304,1030,50,3,30.0,0.25,True,9,True,0,19.30539701820273,7.5,22.5,10.69460298179727,19,0.38,0.35648676605990903,0.8444444444444444,greedy_nearest,1.0
mas_full_study_0282,2026-01-28T10:10:39.755952,1031,50,3,30.0,0.25,True,21,True,1,11.398023150423711,7.5,22.5,18.60197684957629,17,0.34,0.6200658949858763,0.7555555555555555,greedy_nearest,1.0
mas_full_study_0283,2026-01-28T10:10:39.757085,1032,50,3,30.0,0.25,True,6,True,0,11.508625858300926,7.5,22.5,18.491374141699076,19,0.38,0.6163791380566359,0.8444444444444444,greedy_nearest,1.0
mas_full_study_0284,2026-01-28T10:10:39.759190,1033,50,3,30.0,0.25,True,33,True,1,25.230749874971735,7.5,22.5,4.769250125028265,35,0.7,0.15897500416760882,1.5555555555555556,greedy_nearest,1.0
mas_full_study_0285,2026-01-28T10:10:39.760385,1034,50,3,30.0,0.25,True,11,True,0,17.31485942250524,7.5,22.5,12.68514057749476,22,0.44,0.42283801924982534,0.9777777777777777,greedy_nearest,1.0
mas_full_study_0286,2026-01-28T10:10:39.762652,1035,50,3,30.0,0.25,True,8,True,0,13.714604621977351,7.5,22.5,16.28539537802265,25,0.5,0.542846512600755,1.1111111111111112,greedy_nearest,1.0
mas_full_study_0287,2026-01-28T10:10:39.762652,1036,50,3,30.0,0.25,True,40,True,2,8.642334040558682,7.5,22.5,21.35766595944132,9,0.18,0.711922198648044,0.4,greedy_nearest,1.0
mas_full_study_0288,2026-01-28T10:10:39.763700,1037,50,3,30.0,0.25,True,9,True,2,3.240610024946523,7.5,22.5,26.759389975053477,3,0.06,0.8919796658351159,0.13333333333333333,greedy_nearest,1.0
mas_full_study_0289,2026-01-28T10:10:39.764283,1038,50,3,30.0,0.25,True,2,True,0,5.585114486829527,7.5,22.5,24.414885513170475,7,0.14,0.8138295171056825,0.3111111111111111,greedy_nearest,1.0
mas_full_study_0290,2026-01-28T10:10:39.766012,1039,50,3,30.0,0.25,True,18,False,,30.275092759755708,7.5,22.5,0.0,47,0.94,0.0,2.088888888888889,greedy_nearest,1.0
mas_full_study_0291,2026-01-28T10:10:39.767697,1040,50,3,30.0,0.25,True,38,True,2,18.2290176270777,7.5,22.5,11.770982372922301,36,0.72,0.39236607909741006,1.6,greedy_nearest,1.0
mas_full_study_0292,2026-01-28T10:10:39.768795,1041,50,3,30.0,0.25,True,9,False,,24.946175214402956,7.5,22.5,5.053824785597044,50,1.0,0.0,2.2222222222222223,greedy_nearest,1.0
mas_full_study_0293,2026-01-28T10:10:39.769876,1042,50,3,30.0,0.25,True,15,False,,30.061992782070572,7.5,22.5,0.0,45,0.9,0.0,2.0,greedy_nearest,1.0
mas_full_study_0294,2026-01-28T10:10:39.771511,1043,50,3,30.0,0.25,True,29,True,1,20.212103786226972,7.5,22.5,9.787896213773028,41,0.82,0.32626320712576756,1.8222222222222222,greedy_nearest,1.0
mas_full_study_0295,2026-01-28T10:10:39.772051,1044,50,3,30.0,0.25,True,2,True,0,6.823593931820799,7.5,22.5,23.1764060681792,7,0.14,0.7725468689393067,0.3111111111111111,greedy_nearest,1.0
mas_full_study_0296,2026-01-28T10:10:39.773609,1045,50,3,30.0,0.25,True,14,True,0,21.683823999543062,7.5,22.5,8.316176000456938,43,0.86,0.27720586668189795,1.9111111111111112,greedy_nearest,1.0
mas_full_study_0297,2026-01-28T10:10:39.774667,1046,50,3,30.0,0.25,True,2,True,0,9.886293316507148,7.5,22.5,20.11370668349285,7,0.14,0.6704568894497617,0.3111111111111111,greedy_nearest,1.0
mas_full_study_0298,2026-01-28T10:10:39.776238,1047,50,3,30.0,0.25,True,36,True,2,18.849036170235696,7.5,22.5,11.150963829764304,42,0.84,0.3716987943254768,1.8666666666666667,greedy_nearest,1.0
mas_full_study_0299,2026-01-28T10:10:39.776750,1048,50,3,30.0,0.25,True,4,True,2,15.447756071997091,7.5,22.5,14.552243928002909,12,0.24,0.485074797600097,0.5333333333333333,greedy_nearest,1.0
mas_full_study_0300,2026-01-28T10:10:39.777332,1049,50,3,30.0,0.25,True,2,True,0,7.455390037258333,7.5,22.5,22.544609962741667,7,0.14,0.7514869987580556,0.3111111111111111,greedy_nearest,1.0
mas_full_study_0301,2026-01-28T10:10:39.778957,1000,50,3,30.0,0.3,True,24,True,1,14.389789929771224,9.0,21.0,15.610210070228776,26,0.52,0.5203403356742925,1.2380952380952381,greedy_nearest,1.0
mas_full_study_0302,2026-01-28T10:10:39.778957,1001,50,3,30.0,0.3,True,4,True,2,13.003212678410364,9.0,21.0,16.996787321589636,12,0.24,0.5665595773863212,0.5714285714285714,greedy_nearest,1.0
mas_full_study_0303,2026-01-28T10:10:39.780013,1002,50,3,30.0,0.3,True,45,True,2,12.389418992409169,9.0,21.0,17.61058100759083,15,0.3,0.5870193669196944,0.7142857142857143,greedy_nearest,1.0
mas_full_study_0304,2026-01-28T10:10:39.781016,1003,50,3,30.0,0.3,True,9,True,0,18.182316773256144,9.0,21.0,11.817683226743856,19,0.38,0.3939227742247952,0.9047619047619048,greedy_nearest,1.0
mas_full_study_0305,2026-01-28T10:10:39.782016,1004,50,3,30.0,0.3,True,35,True,1,29.899728636908936,9.0,21.0,0.1002713630910641,38,0.76,0.0033423787697021367,1.8095238095238095,greedy_nearest,1.0
mas_full_study_0306,2026-01-28T10:10:39.783072,1005,50,3,30.0,0.3,True,7,True,0,16.863874072214877,9.0,21.0,13.136125927785123,16,0.32,0.4378708642595041,0.7619047619047619,greedy_nearest,1.0
mas_full_study_0307,2026-01-28T10:10:39.784641,1006,50,3,30.0,0.3,True,34,True,2,20.254996788461792,9.0,21.0,9.745003211538208,48,0.96,0.32483344038460693,2.2857142857142856,greedy_nearest,1.0
mas_full_study_0308,2026-01-28T10:10:39.785370,1007,50,3,30.0,0.3,True,14,True,2,16.229498061806236,9.0,21.0,13.770501938193764,27,0.54,0.4590167312731255,1.2857142857142858,greedy_nearest,1.0
mas_full_study_0309,2026-01-28T10:10:39.786800,1008,50,3,30.0,0.3,True,28,True,1,17.497696745035245,9.0,21.0,12.502303254964755,38,0.76,0.4167434418321585,1.8095238095238095,greedy_nearest,1.0
mas_full_study_0310,2026-01-28T10:10:39.787827,1009,50,3,30.0,0.3,True,11,True,0,17.28169737557575,9.0,21.0,12.71830262442425,22,0.44,0.42394342081414166,1.0476190476190477,greedy_nearest,1.0
mas_full_study_0311,2026-01-28T10:10:39.788826,1010,50,3,30.0,0.3,True,25,True,1,16.741818892386934,9.0,21.0,13.258181107613066,29,0.58,0.44193937025376884,1.380952380952381,greedy_nearest,1.0
mas_full_study_0312,2026-01-28T10:10:39.789848,1011,50,3,30.0,0.3,True,11,False,,22.58808477043115,9.0,21.0,7.4119152295688515,50,1.0,0.0,2.380952380952381,greedy_nearest,1.0
mas_full_study_0313,2026-01-28T10:10:39.790862,1012,50,3,30.0,0.3,True,49,True,2,9.094714358493865,9.0,21.0,20.905285641506133,3,0.06,0.6968428547168711,0.14285714285714285,greedy_nearest,1.0
mas_full_study_0314,2026-01-28T10:10:39.791861,1013,50,3,30.0,0.3,True,40,True,2,14.553245806838168,9.0,21.0,15.446754193161832,30,0.6,0.5148918064387277,1.4285714285714286,greedy_nearest,1.0
mas_full_study_0315,2026-01-28T10:10:39.792901,1014,50,3,30.0,0.3,True,22,True,1,13.656448604974912,9.0,21.0,16.343551395025088,20,0.4,0.5447850465008363,0.9523809523809523,greedy_nearest,1.0
mas_full_study_0316,2026-01-28T10:10:39.793519,1015,50,3,30.0,0.3,True,17,True,1,9.665776807115936,9.0,21.0,20.334223192884064,5,0.1,0.6778074397628021,0.23809523809523808,greedy_nearest,1.0
mas_full_study_0317,2026-01-28T10:10:39.795069,1016,50,3,30.0,0.3,True,10,True,2,17.571853992872555,9.0,21.0,12.428146007127445,21,0.42,0.41427153357091484,1.0,greedy_nearest,1.0
mas_full_study_0318,2026-01-28T10:10:39.795069,1017,50,3,30.0,0.3,True,42,True,2,7.76075033952665,9.0,21.0,22.239249660473348,6,0.12,0.7413083220157782,0.2857142857142857,greedy_nearest,1.0
mas_full_study_0319,2026-01-28T10:10:39.796083,1018,50,3,30.0,0.3,True,35,True,0,27.19949334713707,9.0,21.0,2.8005066528629285,37,0.74,0.09335022176209762,1.7619047619047619,greedy_nearest,1.0
mas_full_study_0320,2026-01-28T10:10:39.798138,1019,50,3,30.0,0.3,True,35,True,2,20.88144444404858,9.0,21.0,9.11855555595142,36,0.72,0.30395185186504736,1.7142857142857142,greedy_nearest,1.0
mas_full_study_0321,2026-01-28T10:10:39.799110,1020,50,3,30.0,0.3,True,41,False,,30.423218907664314,9.0,21.0,0.0,41,0.82,0.0,1.9523809523809523,greedy_nearest,1.0
mas_full_study_0322,2026-01-28T10:10:39.799110,1021,50,3,30.0,0.3,True,0,True,0,0.3,9.0,21.0,29.7,1,0.02,0.99,0.047619047619047616,greedy_nearest,1.0
mas_full_study_0323,2026-01-28T10:10:39.801118,1022,50,3,30.0,0.3,True,28,False,,30.134788552527286,9.0,21.0,0.0,45,0.9,0.0,2.142857142857143,greedy_nearest,1.0
mas_full_study_0324,2026-01-28T10:10:39.802102,1023,50,3,30.0,0.3,True,13,True,0,18.40809407650854,9.0,21.0,11.59190592349146,40,0.8,0.386396864116382,1.9047619047619047,greedy_nearest,1.0
mas_full_study_0325,2026-01-28T10:10:39.803146,1024,50,3,30.0,0.3,True,35,True,0,29.86298081013352,9.0,21.0,0.13701918986647854,37,0.74,0.004567306328882618,1.7619047619047619,greedy_nearest,1.0
mas_full_study_0326,2026-01-28T10:10:39.804741,1025,50,3,30.0,0.3,True,47,True,2,10.183510965038602,9.0,21.0,19.8164890349614,9,0.18,0.6605496344987133,0.42857142857142855,greedy_nearest,1.0
mas_full_study_0327,2026-01-28T10:10:39.805769,1026,50,3,30.0,0.3,True,28,True,1,16.99077649723568,9.0,21.0,13.009223502764321,29,0.58,0.43364078342547735,1.380952380952381,greedy_nearest,1.0
mas_full_study_0328,2026-01-28T10:10:39.807786,1027,50,3,30.0,0.3,True,39,True,2,17.9849948498159,9.0,21.0,12.015005150184098,33,0.66,0.4005001716728033,1.5714285714285714,greedy_nearest,1.0
mas_full_study_0329,2026-01-28T10:10:39.810032,1028,50,3,30.0,0.3,True,38,False,,30.038488517629972,9.0,21.0,0.0,42,0.84,0.0,2.0,greedy_nearest,1.0
mas_full_study_0330,2026-01-28T10:10:39.811017,1029,50,3,30.0,0.3,True,13,True,0,17.217976388366843,9.0,21.0,12.782023611633157,25,0.5,0.4260674537211052,1.1904761904761905,greedy_nearest,1.0
mas_full_study_0331,2026-01-28T10:10:39.812044,1030,50,3,30.0,0.3,True,9,True,0,19.30539701820273,9.0,21.0,10.69460298179727,19,0.38,0.35648676605990903,0.9047619047619048,greedy_nearest,1.0
mas_full_study_0332,2026-01-28T10:10:39.812044,1031,50,3,30.0,0.3,True,21,True,1,11.398023150423711,9.0,21.0,18.60197684957629,17,0.34,0.6200658949858763,0.8095238095238095,greedy_nearest,1.0
mas_full_study_0333,2026-01-28T10:10:39.813040,1032,50,3,30.0,0.3,True,6,True,0,11.508625858300926,9.0,21.0,18.491374141699076,19,0.38,0.6163791380566359,0.9047619047619048,greedy_nearest,1.0
mas_full_study_0334,2026-01-28T10:10:39.815151,1033,50,3,30.0,0.3,True,33,True,1,25.230749874971735,9.0,21.0,4.769250125028265,35,0.7,0.15897500416760882,1.6666666666666667,greedy_nearest,1.0
mas_full_study_0335,2026-01-28T10:10:39.816410,1034,50,3,30.0,0.3,True,11,True,0,17.31485942250524,9.0,21.0,12.68514057749476,22,0.44,0.42283801924982534,1.0476190476190477,greedy_nearest,1.0
mas_full_study_0336,2026-01-28T10:10:39.816955,1035,50,3,30.0,0.3,True,8,True,0,13.714604621977351,9.0,21.0,16.28539537802265,25,0.5,0.542846512600755,1.1904761904761905,greedy_nearest,1.0
mas_full_study_0337,2026-01-28T10:10:39.818234,1036,50,3,30.0,0.3,True,40,True,2,8.642334040558682,9.0,21.0,21.35766595944132,9,0.18,0.711922198648044,0.42857142857142855,greedy_nearest,1.0
mas_full_study_0338,2026-01-28T10:10:39.819254,1037,50,3,30.0,0.3,True,9,True,2,3.240610024946523,9.0,21.0,26.759389975053477,3,0.06,0.8919796658351159,0.14285714285714285,greedy_nearest,1.0
mas_full_study_0339,2026-01-28T10:10:39.820252,1038,50,3,30.0,0.3,True,2,False,,30.531220651800815,9.0,21.0,0.0,45,0.9,0.0,2.142857142857143,greedy_nearest,1.0
mas_full_study_0340,2026-01-28T10:10:39.821623,1039,50,3,30.0,0.3,True,18,False,,30.275092759755708,9.0,21.0,0.0,47,0.94,0.0,2.238095238095238,greedy_nearest,1.0
mas_full_study_0341,2026-01-28T10:10:39.823709,1040,50,3,30.0,0.3,True,38,True,2,18.2290176270777,9.0,21.0,11.770982372922301,36,0.72,0.39236607909741006,1.7142857142857142,greedy_nearest,1.0
mas_full_study_0342,2026-01-28T10:10:39.824704,1041,50,3,30.0,0.3,True,9,True,0,16.034304832054406,9.0,21.0,13.965695167945594,28,0.56,0.4655231722648531,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0343,2026-01-28T10:10:39.825272,1042,50,3,30.0,0.3,True,15,False,,30.061992782070572,9.0,21.0,0.0,45,0.9,0.0,2.142857142857143,greedy_nearest,1.0
mas_full_study_0344,2026-01-28T10:10:39.827364,1043,50,3,30.0,0.3,True,29,True,1,20.212103786226972,9.0,21.0,9.787896213773028,41,0.82,0.32626320712576756,1.9523809523809523,greedy_nearest,1.0
mas_full_study_0345,2026-01-28T10:10:39.827364,1044,50,3,30.0,0.3,True,2,True,0,6.823593931820799,9.0,21.0,23.1764060681792,7,0.14,0.7725468689393067,0.3333333333333333,greedy_nearest,1.0
mas_full_study_0346,2026-01-28T10:10:39.829305,1045,50,3,30.0,0.3,True,14,True,0,21.683823999543062,9.0,21.0,8.316176000456938,43,0.86,0.27720586668189795,2.0476190476190474,greedy_nearest,1.0
mas_full_study_0347,2026-01-28T10:10:39.830304,1046,50,3,30.0,0.3,True,2,True,0,9.886293316507148,9.0,21.0,20.11370668349285,7,0.14,0.6704568894497617,0.3333333333333333,greedy_nearest,1.0
mas_full_study_0348,2026-01-28T10:10:39.831336,1047,50,3,30.0,0.3,True,36,True,2,18.849036170235696,9.0,21.0,11.150963829764304,42,0.84,0.3716987943254768,2.0,greedy_nearest,1.0
mas_full_study_0349,2026-01-28T10:10:39.832337,1048,50,3,30.0,0.3,True,4,True,2,15.447756071997091,9.0,21.0,14.552243928002909,12,0.24,0.485074797600097,0.5714285714285714,greedy_nearest,1.0
mas_full_study_0350,2026-01-28T10:10:39.833337,1049,50,3,30.0,0.3,True,2,True,0,7.455390037258333,9.0,21.0,22.544609962741667,7,0.14,0.7514869987580556,0.3333333333333333,greedy_nearest,1.0
mas_full_study_0351,2026-01-28T10:10:39.834337,2100,50,1,30.0,0.15,True,0,True,0,0.05,4.5,25.5,29.95,1,0.02,0.9983333333333333,0.0392156862745098,greedy_nearest,1.0
mas_full_study_0352,2026-01-28T10:10:39.835421,2101,50,1,30.0,0.15,True,22,False,,15.113000258587546,4.5,25.5,14.886999741412454,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0353,2026-01-28T10:10:39.837166,2102,50,1,30.0,0.15,True,27,False,,14.740584987982293,4.5,25.5,15.259415012017707,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0354,2026-01-28T10:10:39.837166,2103,50,1,30.0,0.15,True,1,True,0,0.3622153938029611,4.5,25.5,29.637784606197037,2,0.04,0.9879261535399012,0.0784313725490196,greedy_nearest,1.0
mas_full_study_0355,2026-01-28T10:10:39.839644,2104,50,1,30.0,0.15,True,4,False,,13.760814621516575,4.5,25.5,16.239185378483427,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0356,2026-01-28T10:10:39.840628,2105,50,1,30.0,0.15,True,27,True,0,7.464795491758892,4.5,25.5,22.535204508241108,28,0.56,0.7511734836080369,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0357,2026-01-28T10:10:39.841684,2106,50,1,30.0,0.15,True,12,True,0,3.7245981436964755,4.5,25.5,26.275401856303525,13,0.26,0.8758467285434508,0.5098039215686274,greedy_nearest,1.0
mas_full_study_0358,2026-01-28T10:10:39.842636,2107,50,1,30.0,0.15,True,45,True,0,13.786812164363575,4.5,25.5,16.213187835636425,46,0.92,0.5404395945212142,1.803921568627451,greedy_nearest,1.0
mas_full_study_0359,2026-01-28T10:10:39.843622,2108,50,1,30.0,0.15,True,3,True,0,0.8173314265762109,4.5,25.5,29.18266857342379,4,0.08,0.9727556191141263,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0360,2026-01-28T10:10:39.845206,2109,50,1,30.0,0.15,True,21,False,,14.165545614272629,4.5,25.5,15.834454385727371,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0361,2026-01-28T10:10:39.846245,2110,50,1,30.0,0.15,True,45,False,,13.962994445415099,4.5,25.5,16.0370055545849,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0362,2026-01-28T10:10:39.847059,2111,50,1,30.0,0.15,True,38,True,0,11.15549253494727,4.5,25.5,18.84450746505273,39,0.78,0.628150248835091,1.5294117647058822,greedy_nearest,1.0
mas_full_study_0363,2026-01-28T10:10:39.848094,2112,50,1,30.0,0.15,True,4,True,0,1.1556740603491578,4.5,25.5,28.844325939650844,5,0.1,0.9614775313216948,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0364,2026-01-28T10:10:39.849094,2113,50,1,30.0,0.15,True,26,True,0,7.926335570308413,4.5,25.5,22.073664429691586,27,0.54,0.7357888143230529,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0365,2026-01-28T10:10:39.850071,2114,50,1,30.0,0.15,True,19,True,0,4.974204306465852,4.5,25.5,25.02579569353415,20,0.4,0.8341931897844717,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0366,2026-01-28T10:10:39.851139,2115,50,1,30.0,0.15,True,48,True,0,13.345998992729092,4.5,25.5,16.654001007270907,49,0.98,0.5551333669090303,1.9215686274509804,greedy_nearest,1.0
mas_full_study_0367,2026-01-28T10:10:39.852099,2116,50,1,30.0,0.15,True,25,True,0,7.898947460898264,4.5,25.5,22.101052539101737,26,0.52,0.7367017513033912,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0368,2026-01-28T10:10:39.853076,2117,50,1,30.0,0.15,True,41,True,0,11.727409726487537,4.5,25.5,18.272590273512463,42,0.84,0.6090863424504155,1.6470588235294117,greedy_nearest,1.0
mas_full_study_0369,2026-01-28T10:10:39.854604,2118,50,1,30.0,0.15,True,17,True,0,5.225162122727855,4.5,25.5,24.774837877272144,18,0.36,0.8258279292424048,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0370,2026-01-28T10:10:39.856340,2119,50,1,30.0,0.15,True,46,True,0,13.768123386504614,4.5,25.5,16.231876613495388,47,0.94,0.5410625537831796,1.8431372549019607,greedy_nearest,1.0
mas_full_study_0371,2026-01-28T10:10:39.857304,2120,50,1,30.0,0.15,True,40,True,0,10.60804180781262,4.5,25.5,19.39195819218738,41,0.82,0.646398606406246,1.607843137254902,greedy_nearest,1.0
mas_full_study_0372,2026-01-28T10:10:39.859393,2121,50,1,30.0,0.15,True,40,False,,14.15945592344451,4.5,25.5,15.84054407655549,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0373,2026-01-28T10:10:39.860376,2122,50,1,30.0,0.15,True,46,True,0,13.654892786839005,4.5,25.5,16.345107213160993,47,0.94,0.5448369071053665,1.8431372549019607,greedy_nearest,1.0
mas_full_study_0374,2026-01-28T10:10:39.861345,2123,50,1,30.0,0.15,True,10,True,0,2.4965683646418264,4.5,25.5,27.503431635358172,11,0.22,0.916781054511939,0.43137254901960786,greedy_nearest,1.0
mas_full_study_0375,2026-01-28T10:10:39.862365,2124,50,1,30.0,0.15,True,33,False,,13.906932415131873,4.5,25.5,16.093067584868127,50,1.0,0.0,1.9607843137254901,greedy_nearest,1.0
mas_full_study_0376,2026-01-28T10:10:39.863338,2125,50,1,30.0,0.15,True,40,True,0,12.298275827760275,4.5,25.5,17.701724172239725,41,0.82,0.5900574724079909,1.607843137254902,greedy_nearest,1.0
mas_full_study_0377,2026-01-28T10:10:39.864275,2126,50,1,30.0,0.15,True,47,True,0,14.468497703584648,4.5,25.5,15.531502296415352,48,0.96,0.5177167432138451,1.8823529411764706,greedy_nearest,1.0
mas_full_study_0378,2026-01-28T10:10:39.865712,2127,50,1,30.0,0.15,True,18,True,0,5.702415841339243,4.5,25.5,24.297584158660758,19,0.38,0.8099194719553586,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0379,2026-01-28T10:10:39.867412,2128,50,1,30.0,0.15,True,43,True,0,12.52533432602178,4.5,25.5,17.474665673978222,44,0.88,0.5824888557992741,1.7254901960784315,greedy_nearest,1.0
mas_full_study_0380,2026-01-28T10:10:39.868658,2129,50,1,30.0,0.15,True,45,True,0,12.197085119103717,4.5,25.5,17.80291488089628,46,0.92,0.5934304960298761,1.803921568627451,greedy_nearest,1.0
mas_full_study_0381,2026-01-28T10:10:39.870634,2130,50,1,30.0,0.15,True,37,True,0,11.47440604129179,4.5,25.5,18.52559395870821,38,0.76,0.6175197986236071,1.4901960784313726,greedy_nearest,1.0
